object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
325346,34.453125,-5.229529,169.98708,-59.956184,1.0,0.5588,0.6209,0.0708,42.8293,0.019,90
326154,347.01343,-62.508568,321.47205,-50.73533,1.0,0.0549,0.0561,0.015,36.9953,0.018,42
326709,2.097458,-45.783966,324.73785,-69.478615,1.0,0.3767,0.3942,0.0498,41.6468,0.011,90
327691,346.65518,-63.260487,320.9522,-50.040936,1.0,0.1897,0.2209,0.1933,40.1982,0.019,42
328047,351.259,-64.386185,317.34485,-50.25511,1.0,0.3217,0.409,0.06,41.7417,0.02,90
328488,53.085938,-27.11186,222.3843,-54.355087,1.0,0.4284,0.4757,0.0433,42.1317,0.007,90
328728,351.259,-64.386185,317.34485,-50.25511,1.0,0.2527,0.2987,0.1216,40.9442,0.02,90
328913,346.13013,-63.07262,321.4231,-50.042305,1.0,0.2635,0.6241,0.0808,42.8428,0.02,90
329089,0.574468,-45.98114,327.04108,-68.77876,1.0,0.1016,0.092,0.0072,38.1233,0.006,42
329239,350.23026,-61.943836,320.05396,-52.070538,1.0,0.513,0.3688,0.2064,41.4771,0.017,90
329277,349.2857,-62.884678,319.78616,-51.04646,1.0,0.1103,0.1112,0.014,38.5625,0.018,42
329627,52.910156,-27.279613,222.6252,-54.536648,1.0,0.1563,0.5661,0.2092,42.5861,0.007,90
329848,351.73468,-62.884678,318.28412,-51.65122,1.0,0.352,0.3905,0.0484,41.6227,0.019,90
329928,350.23026,-61.943836,320.05396,-52.070538,1.0,0.1338,0.1368,0.1245,39.0477,0.017,42
330252,351.259,-64.386185,317.34485,-50.25511,1.0,0.3232,0.5529,0.4066,42.5241,0.02,42
330588,33.57422,-5.379379,168.83809,-60.637535,1.0,0.3257,0.4001,0.441,41.6852,0.017,90
330800,0.965665,-46.37508,325.84592,-68.57943,1.0,0.9058,0.9719,0.2553,44.0239,0.007,90
330845,358.64807,-46.37508,329.46265,-67.71601,1.0,0.105,0.0987,0.017,38.2839,0.009,42
331379,352.71127,-63.823658,316.9223,-51.059402,1.0,0.6547,0.5826,0.0349,42.6614,0.024,90
331844,150.9961,2.985506,236.64796,43.28735,1.0,0.5049,0.5094,0.0088,42.3097,0.02,90
331846,349.2857,-62.884678,319.78616,-51.04646,1.0,0.3527,0.3414,0.0189,41.2813,0.018,90
332443,52.20703,-28.29155,224.20853,-55.300156,1.0,0.1701,0.191,0.0762,39.8444,0.007,42
332569,352.13287,-63.636005,317.42416,-51.095856,1.0,0.1439,0.1478,1.1863,39.2302,0.021,90
332835,151.52344,3.134927,236.9007,43.80317,1.0,0.3925,0.3965,0.0214,41.6619,0.019,90
332907,52.910156,-26.276812,220.92615,-54.36392,1.0,0.0992,2.4022,0.9097,46.4425,0.008,42
332985,1.694561,-45.191612,326.27856,-69.85825,1.0,0.1189,0.3057,0.9559,41.0024,0.011,42
333434,152.05078,3.284369,237.15738,44.318466,1.0,0.2013,0.1969,0.0232,39.9181,0.019,90
333551,33.92578,-5.979157,170.1799,-60.866302,1.0,0.4719,0.3459,0.4454,41.314,0.022,90
333597,53.26172,-27.615883,223.28004,-54.281376,1.0,0.763,0.7745,0.0105,43.416,0.006,90
333741,359.8117,-45.191612,329.4857,-69.1509,1.0,0.1101,0.1585,0.0251,39.3973,0.01,42
334749,351.73468,-62.884678,318.28412,-51.65122,1.0,0.2162,0.2826,0.0192,40.8063,0.019,42
334851,349.96622,-62.69666,319.543,-51.376556,1.0,0.8507,0.7908,0.0335,43.4717,0.021,42
335148,149.41406,1.940072,236.56537,41.393322,1.0,0.2619,0.4664,0.0659,42.0807,0.018,42
335238,351.73468,-62.884678,318.28412,-51.65122,1.0,0.496,0.5408,0.029,42.466,0.019,90
335454,33.57422,-5.379379,168.83809,-60.637535,1.0,0.2377,0.3224,1.1202,41.1361,0.017,90
335803,150.46875,3.732834,235.39221,43.283245,1.0,0.2748,0.2382,0.0151,40.3826,0.02,90
336007,348.90845,-63.823658,319.1699,-50.176186,1.0,0.4931,0.6262,0.0353,42.8516,0.018,90
336032,52.558594,-27.279613,222.53894,-54.845108,1.0,0.413,0.18,0.7953,39.702,0.008,90
336215,348.90845,-63.823658,319.1699,-50.176186,1.0,0.23,0.2545,0.0508,40.5462,0.018,42
336227,53.085938,-27.11186,222.3843,-54.355087,1.0,0.6346,0.6549,0.0102,42.9704,0.007,90
336559,347.8125,-63.448284,320.12897,-50.202347,1.0,0.5404,0.597,0.0433,42.7257,0.021,90
336603,347.8467,-64.76086,318.92984,-49.143597,1.0,0.4268,0.3223,0.0941,41.1352,0.019,90
337142,53.26172,-27.615883,223.28004,-54.281376,1.0,0.4892,0.4535,0.2152,42.0076,0.006,90
337148,1.753247,-46.76848,324.03024,-68.49804,1.0,0.3589,0.3695,0.0087,41.4819,0.014,90
337180,347.01343,-62.508568,321.47205,-50.73533,1.0,0.4754,0.4833,0.2462,42.1729,0.018,90
337350,348.58694,-64.573555,318.6939,-49.477867,1.0,0.443,0.4785,0.2691,42.1467,0.018,90
337535,359.8117,-45.191612,329.4857,-69.1509,1.0,0.5733,0.5539,0.0084,42.5287,0.01,90
337635,150.46875,1.64151,237.71457,42.075233,1.0,0.1738,0.1914,0.1704,39.8502,0.017,42
338272,0.189873,-45.586655,328.25446,-68.9693,1.0,0.3944,0.3879,0.0231,41.6058,0.007,90
338773,53.085938,-28.122234,224.1009,-54.50975,1.0,0.1888,0.181,0.0081,39.7149,0.007,90
339008,33.57422,-5.379379,168.83809,-60.637535,1.0,0.5249,0.3288,0.4574,41.186,0.017,90
339169,51.85547,-28.63099,224.73326,-55.64987,1.0,0.6537,0.6587,0.0108,42.9855,0.009,90
339282,148.71094,2.836105,235.0508,41.32874,1.0,0.2252,0.216,0.01,40.1438,0.031,42
339705,352.13287,-63.636005,317.42416,-51.095856,1.0,0.2132,0.2123,0.0069,40.101,0.021,42
339719,351.32144,-64.198746,317.45898,-50.42993,1.0,0.2133,0.2242,0.0377,40.2349,0.023,90
339800,35.859375,-4.630479,171.27077,-58.580807,1.0,0.441,0.5084,0.0204,42.3046,0.022,90
340017,34.277344,-5.67919,170.31493,-60.41032,1.0,0.5912,1.1822,0.2326,44.5499,0.02,90
340540,33.398438,-4.331149,167.22633,-59.93655,1.0,0.5377,0.5041,0.1162,42.2823,0.018,90
341366,151.17188,2.238686,237.61993,42.99478,1.0,0.4397,0.4158,0.03,41.7838,0.024,90
341653,347.8125,-63.448284,320.12897,-50.202347,1.0,0.1568,0.153,0.7613,39.3135,0.021,42
342659,53.085938,-27.784405,223.52551,-54.460747,1.0,0.4403,0.5267,0.1795,42.3968,0.007,90
342844,33.57422,-5.379379,168.83809,-60.637535,1.0,0.7187,0.6741,0.0272,43.0469,0.017,90
1019335,85.60547,-30.691587,235.30057,-27.37056,0.0,0.8621,0.8467,0.0246,43.6543,0.024,90
1107992,310.07812,-20.902014,24.531143,-32.885544,0.0,0.1426,0.0502,0.0372,36.7429,0.035,42
1135496,78.39844,-36.609226,240.35918,-34.59332,0.0,0.246,0.2673,0.5579,40.6678,0.033,90
1149951,302.8711,-16.64604,26.251596,-24.987488,0.0,0.3539,0.3522,0.0302,41.3601,0.105,90
1150736,158.02734,-16.334824,260.96646,34.94532,0.0,0.095,0.1054,0.0144,38.4362,0.063,42
1170601,4.042969,-5.379379,100.253365,-66.68565,0.0,0.5727,0.5559,0.0331,42.5384,0.027,90
1228479,356.1328,-11.872187,73.864456,-68.111084,0.0,0.3173,0.2676,0.0877,40.6707,0.03,90
1231534,44.472656,-9.291553,188.08633,-55.245045,0.0,0.1223,0.1176,0.0207,38.6919,0.04,42
1237057,181.9336,0.596842,279.55328,61.468884,0.0,0.1784,0.2003,0.0198,39.9599,0.021,42
1245166,81.79245,-60.623394,269.56656,-33.66144,0.0,0.3033,0.348,0.853,41.3294,0.027,90
1306267,239.58984,-1.492246,8.178329,36.722885,0.0,0.0682,0.0456,0.1716,36.5267,0.111,42
1326217,354.72656,-2.537361,84.619415,-59.899406,0.0,0.4106,0.3988,0.0211,41.6766,0.03,90
1366732,193.1836,-20.74238,303.34064,42.128338,0.0,0.1174,0.0875,0.0125,38.0071,0.051,42
1408779,242.22656,-35.136116,342.3509,12.212392,0.0,0.3237,0.475,0.5938,42.128,0.265,90
1426132,75.05859,-24.95302,225.76143,-34.660446,0.0,0.3796,0.4248,0.6897,41.839,0.039,90
1594469,214.10156,1.044512,344.4833,56.89749,0.0,0.1066,0.0904,0.0136,38.0827,0.03,42
1624308,206.36719,-28.801123,316.99182,32.591194,0.0,0.1931,0.1991,0.2734,39.9454,0.046,90
1744454,145.72266,-1.790785,237.68839,36.21871,0.0,0.4762,0.5367,0.4194,42.4464,0.023,42
1797009,314.29688,-34.77202,8.919951,-39.89258,0.0,0.3352,0.3348,0.8777,41.2318,0.068,42
1838516,60.54974,-54.53282,264.80682,-45.970833,0.0,0.4162,0.4478,0.0368,41.975,0.016,90
1950799,222.01172,-30.691587,330.6667,25.825918,0.0,0.3133,0.2937,0.021,40.9027,0.112,42
1982883,76.640625,-29.82786,231.92741,-34.604805,0.0,0.3834,0.5083,0.4794,42.3043,0.01,90
2019652,346.46484,-28.971533,22.194265,-66.68091,0.0,0.6116,0.619,0.2686,42.8211,0.021,90
2056114,124.62891,0.298417,222.97527,19.417088,0.0,0.4015,0.4201,0.7709,41.8105,0.029,90
2067324,336.26953,-12.635625,48.547337,-52.847492,0.0,0.2293,0.229,0.0207,40.2859,0.039,90
2123138,324.84375,-33.689194,11.734071,-48.441917,0.0,0.1302,0.1044,0.0173,38.4153,0.032,90
2334527,89.296875,-34.77202,240.66011,-25.562325,0.0,0.1051,2.4647,1.1456,46.5103,0.034,42
2362087,139.57031,-30.51823,257.77203,13.106318,0.0,0.7919,0.8293,0.0349,43.5986,0.125,90
2548197,318.33984,0.0,50.936832,-31.10248,0.0,0.3921,0.4159,0.036,41.7843,0.072,90
2570422,176.48438,-11.567418,278.4676,48.16854,0.0,0.2759,0.4886,0.168,42.2012,0.019,90
2574012,58.972603,-49.117878,257.58255,-48.46593,0.0,0.2116,0.2105,0.0145,40.08,0.005,90
2593456,316.9336,-41.810314,359.80344,-42.504284,0.0,0.1053,0.0976,0.01,38.2595,0.029,42
2814577,153.98438,-36.23836,271.00534,16.815542,0.0,0.1657,2.1213,0.5673,46.1135,0.094,42
2827501,230.44922,-22.346588,342.924,28.613249,0.0,0.3179,0.3177,0.0088,41.0991,0.101,90
2860444,258.04688,-10.351558,11.630368,16.587036,0.0,0.1217,2.4568,1.1452,46.5018,0.503,90
2924299,40.078125,-21.863451,206.89418,-64.73173,0.0,0.7889,0.8192,0.0209,43.5658,0.022,42
3296079,332.44382,-57.01855,335.26447,-48.70878,0.0,0.3216,0.3337,0.3881,41.2236,0.02,90
3363402,314.01315,-47.357574,352.4469,-40.339794,0.0,0.1145,2.589,1.1637,46.6398,0.03,42
3364366,216.91406,-5.829153,341.71628,49.657303,0.0,0.1922,0.1952,0.0151,39.8975,0.041,42
3554964,206.89453,-26.276812,318.3097,34.912933,0.0,0.2694,0.2562,0.1396,40.5627,0.05,42
3572556,311.3086,-25.613083,19.533443,-35.41024,0.0,0.5256,0.5564,0.1669,42.5406,0.066,90
3573621,111.95564,-43.406857,255.71768,-12.188169,0.0,0.1174,2.3163,0.7672,46.3464,0.208,42
3579308,181.05469,-23.480536,289.133,38.1227,0.0,0.4114,2.9213,1.1613,46.9566,0.057,90
3728079,65.56641,1.193748,192.59767,-31.979794,0.0,0.6979,0.7232,0.0232,43.2337,0.099,90
3745099,69.43359,-2.089372,198.24733,-30.434656,0.0,0.2396,0.2339,0.0053,40.3387,0.041,90
3754758,60.46875,-25.1177,221.38947,-47.462208,0.0,0.3339,0.3805,0.5642,41.5568,0.028,42
3820580,129.375,-32.97485,254.04588,4.884207,0.0,0.1422,0.1591,0.0465,39.4068,0.206,42
3858191,234.3164,-10.806923,355.23578,34.72779,0.0,0.3075,0.5173,0.4949,42.35,0.134,90
3883673,182.63672,-24.95302,291.30933,36.994152,0.0,0.3609,0.345,0.5808,41.3075,0.077,90
3902206,335.38235,-58.54025,332.04095,-49.250477,0.0,0.2764,0.262,0.7121,40.6177,0.018,42
4063847,34.277344,-15.404094,186.78273,-66.90917,0.0,0.4004,0.3788,0.0087,41.5452,0.029,90
4063882,99.84375,-36.23836,245.10881,-17.897684,0.0,0.1924,0.1869,0.0098,39.7928,0.09,42
4086310,154.57793,-61.566963,285.73438,-3.918987,0.0,0.0446,0.0374,0.0149,36.0821,0.491,42
4162757,207.07031,-16.1794,322.2514,44.549503,0.0,0.2376,2.8562,0.7551,46.8977,0.077,90
4193236,211.60715,-42.609806,317.34644,18.153246,0.0,0.3761,0.4271,0.0372,41.853,0.059,90
4288146,353.3203,-29.48446,20.53953,-72.65761,0.0,0.3272,0.3348,0.0091,41.2313,0.016,90
4445796,61.523438,-37.732746,240.22989,-48.06808,0.0,0.27,0.2729,0.0243,40.7196,0.003,90
4474561,34.628906,-40.228184,254.54128,-67.746574,0.0,0.3225,0.4129,0.4268,41.7661,0.012,90
4532322,10.546875,-24.460293,84.452415,-86.61591,0.0,0.1219,0.0443,0.0245,36.461,0.015,90
4625732,167.8711,-4.181528,261.48508,50.469257,0.0,0.3352,0.3273,0.1084,41.1747,0.05,90
4643171,72.07031,-33.689194,235.66287,-39.196903,0.0,0.3955,0.3957,0.0318,41.6569,0.013,90
4766293,14.238281,-19.471222,132.60341,-82.2392,0.0,0.8233,0.7962,0.0487,43.4898,0.016,90
4830587,15.292969,-15.094787,134.07693,-77.755394,0.0,0.4762,0.4901,0.0376,42.2092,0.018,90
4831627,351.5625,-31.563116,14.38026,-70.94753,0.0,0.4421,0.3996,0.0291,41.6819,0.014,90
4845925,174.375,-1.342993,267.9636,56.42413,0.0,0.0879,0.105,0.0127,38.429,0.016,42
4868442,49.21875,-40.817047,247.03731,-57.189453,0.0,0.4526,0.4172,0.5026,41.7925,0.01,90
4909394,248.90625,-8.234748,8.120853,25.254345,0.0,0.3458,0.3291,0.6739,41.1884,0.294,90
4931712,3.326087,-46.964977,321.1388,-68.792305,0.0,0.4071,0.5209,0.0677,42.3683,0.012,90
5018876,281.25,-31.213543,4.019677,-12.41116,0.0,0.1993,0.1911,0.01,39.8455,0.115,42
5042647,29.53125,-21.221792,195.29265,-73.702324,0.0,0.515,0.5204,0.0132,42.3654,0.015,90
5045585,257.6953,-19.9467,3.202023,11.54723,0.0,0.2679,0.2473,0.0231,40.4751,0.27,90
5054584,305.4957,-46.571846,353.28894,-34.515408,0.0,0.3619,0.5255,0.0198,42.3908,0.029,90
5069783,229.92188,-40.817047,330.95163,13.852435,0.0,0.1658,0.1747,0.0136,39.6296,0.123,42
5119501,228.2271,-42.809296,328.7527,12.858995,0.0,0.2569,0.4807,0.2141,42.1587,0.104,42
5137359,64.6875,-30.865255,230.57964,-44.91567,0.0,0.3463,0.3289,0.0215,41.1869,0.04,90
5158565,107.578125,-28.461132,240.48395,-8.797359,0.0,0.7281,0.7833,0.054,43.4462,0.132,90
5160577,9.657534,-49.117878,308.50134,-67.87164,0.0,0.2146,0.2274,0.0268,40.2696,0.01,90
5174610,179.29688,3.433834,271.90466,62.990135,0.0,0.4088,0.4559,0.0166,42.0215,0.03,90
5222442,351.73828,-1.193748,81.3979,-57.0893,0.0,0.4881,0.4564,0.2898,42.0245,0.045,90
5237534,53.26172,0.0,184.75233,-42.66709,0.0,0.397,0.4115,0.0316,41.757,0.08,90
5308777,234.3164,-2.686724,2.849943,40.15798,0.0,0.3375,0.292,0.1233,40.8875,0.153,90
5415932,141.90945,-42.21037,267.57587,6.254172,0.0,0.146,0.1532,0.0148,39.3157,0.372,42
5487470,194.9414,-33.510056,304.923,29.329494,0.0,0.1631,0.1716,1.1632,39.5872,0.058,42
5626288,51.503906,-13.86195,200.60062,-51.638866,0.0,0.2782,0.2862,0.0168,40.8378,0.069,90
5631971,61.963352,-54.53282,264.44394,-45.190933,0.0,0.1774,0.2045,0.0129,40.0101,0.011,90
5672712,167.8711,-10.503271,266.78482,45.23825,0.0,0.2779,0.3025,1.1394,40.9759,0.053,42
5709606,301.46484,-34.590576,6.638567,-29.513002,0.0,0.3252,0.5266,0.6976,42.3963,0.105,90
5758088,27.597656,-37.544327,256.62167,-73.80204,0.0,0.1348,2.5593,0.4254,46.6095,0.017,42
5798346,294.2578,-37.356377,1.92124,-24.612959,0.0,0.3008,0.2984,0.4661,40.9419,0.205,90
5811910,345.89285,-42.609806,350.65717,-63.188747,0.0,0.0935,0.1052,0.0152,38.4336,0.008,42
5893451,331.52344,-36.609226,7.165315,-53.934414,0.0,0.2769,0.2713,0.0087,40.7044,0.01,42
5927793,193.35938,-11.567418,303.71524,51.30129,0.0,0.4261,0.4313,0.0126,41.8782,0.038,90
6026236,141.5039,-24.95302,254.75427,18.15183,0.0,0.3604,0.4925,0.1583,42.2217,0.08,90
6040409,95.80078,-29.313198,237.01953,-18.578611,0.0,0.5632,0.5721,0.0103,42.6136,0.05,90
6159261,120.41016,-17.582775,236.68192,6.782002,0.0,0.4303,0.4517,0.0226,41.9975,0.096,90
6211293,44.121094,-16.0241,198.43564,-58.990196,0.0,0.3764,0.408,0.0368,41.7354,0.034,42
6305009,292.8857,-57.58987,339.6039,-27.904814,0.0,0.3063,0.4073,0.1952,41.731,0.066,42
6311869,21.972656,-26.276812,209.02505,-81.816185,0.0,0.2174,0.2206,0.0093,40.195,0.012,90
6387941,14.941406,-4.480799,128.30934,-67.26556,0.0,0.5788,0.5737,0.014,42.6211,0.031,90
6556610,216.42857,-46.76848,319.2631,13.092048,0.0,0.0976,0.1039,0.0222,38.4035,0.11,42
6616638,56.953125,-18.052954,209.85492,-48.50667,0.0,0.0943,0.0738,0.0397,37.6154,0.075,90
6665444,53.085938,-29.82786,227.02498,-54.71514,0.0,0.4285,0.3974,0.1809,41.668,0.009,90
6729351,281.85483,-55.49084,340.44324,-21.524946,0.0,0.1363,0.1538,0.0164,39.3251,0.065,42
6751814,105.59761,-42.809296,253.20174,-16.181324,0.0,0.4999,0.5167,0.0136,42.347,0.083,90
6770531,98.5814,-49.896984,258.65668,-23.05053,0.0,0.0868,0.0768,0.0134,37.7083,0.034,90
6849093,71.19141,-20.74238,219.47775,-36.758984,0.0,0.1215,0.1156,0.0201,38.6521,0.033,42
6852797,112.265625,-54.34091,266.05228,-16.600323,0.0,0.1026,0.0823,0.0125,37.8658,0.141,42
6879853,200.5664,-5.379379,316.98712,56.648758,0.0,0.4283,0.3655,0.7897,41.4538,0.029,90
6895455,6.328125,-37.732746,328.6983,-78.05664,0.0,0.7318,0.7233,0.0248,43.2339,0.011,90
6987066,178.24219,-34.409527,289.42783,26.92434,0.0,0.4198,0.3138,0.2515,41.0686,0.082,90
7044535,2.285156,-5.379379,96.20442,-66.03156,0.0,0.4272,0.4056,0.0315,41.72,0.026,90
7079540,64.20731,-43.80449,248.99927,-45.79195,0.0,0.1656,0.5731,0.6053,42.6183,0.014,42
7086564,167.69531,-14.631667,269.53958,41.62216,0.0,0.3621,0.3196,0.0196,41.1141,0.051,90
7091250,214.27734,-20.423615,328.71674,38.12107,0.0,0.2529,0.2258,1.0913,40.2518,0.08,90
7122521,122.34375,-25.778666,244.6177,3.956879,0.0,0.2188,0.2029,0.0102,39.9907,0.173,42
7154279,186.15234,-33.15289,296.48877,29.382992,0.0,0.2741,0.1127,0.7231,38.593,0.066,42
7190427,228.6914,-6.579593,354.03363,41.647533,0.0,0.519,0.5126,0.0254,42.3261,0.065,90
7253358,17.592592,-44.399834,291.74182,-72.31476,0.0,0.3531,0.3653,0.0229,41.4524,0.009,90
7289488,51.85547,-36.423573,238.5942,-55.82322,0.0,0.0572,0.0847,0.0296,37.931,0.011,42
7315153,174.90234,-21.061817,281.27682,38.77064,0.0,0.2868,0.268,0.026,40.6739,0.043,90
7358574,355.4297,-30.865255,15.011289,-74.3223,0.0,0.7646,0.7083,0.06,43.1781,0.012,90
7390884,18.28125,-6.729813,138.08388,-68.96115,0.0,0.1592,2.4015,1.0237,46.4417,0.091,42
7412510,124.62891,-22.993395,243.41963,7.222859,0.0,0.0744,0.0679,0.012,37.4281,0.11,42
7532482,348.57422,-23.969482,35.709427,-67.89817,0.0,0.3067,0.2407,1.0356,40.4086,0.019,90
7536832,339.4336,-29.313198,20.727528,-60.56535,0.0,0.336,0.3668,0.0308,41.4628,0.014,90
7544056,177.53906,-32.266235,288.15527,28.841024,0.0,0.3165,0.4884,0.4864,42.2002,0.056,42
7602456,307.96875,-34.409527,8.251434,-34.69847,0.0,0.1548,0.1515,1.103,39.2903,0.035,42
7603574,345.26904,-48.336796,340.77954,-59.881718,0.0,0.4598,0.2671,0.1232,40.6659,0.009,42
7700641,135.8789,-10.199918,238.91272,23.363525,0.0,0.3279,0.1858,1.0429,39.7784,0.036,90
7713926,355.95703,-15.094787,66.949104,-70.204285,0.0,0.2524,2.362,1.0881,46.398,0.023,42
7827268,116.36719,-11.872187,229.73405,6.293647,0.0,0.0469,0.0725,0.015,37.577,0.143,42
7882307,77.16797,-15.094787,215.62387,-29.423807,0.0,0.4425,0.3954,0.036,41.6547,0.093,90
7925528,223.59375,-20.26448,338.27927,34.035378,0.0,0.2165,0.5443,0.1226,42.4828,0.088,42
7930383,27.672415,-57.78013,288.186,-57.61954,0.0,0.0953,0.0704,0.0167,37.5098,0.02,42
7956824,190.54688,-33.331287,300.71194,29.500584,0.0,0.22,0.2302,0.0053,40.2991,0.072,42
7994928,357.36328,2.686724,93.89037,-56.649006,0.0,0.1545,0.1566,0.0128,39.369,0.034,90
8096230,196.31474,-42.809296,305.62866,19.99007,0.0,0.0795,0.0938,0.0268,38.1676,0.075,42
8186606,232.91016,-2.388015,1.962893,41.427605,0.0,0.2859,0.2833,0.0108,40.8119,0.16,42
8271656,119.35547,-5.67919,225.73982,11.908348,0.0,0.1801,0.2366,1.2497,40.3665,0.067,90
8304144,338.02734,-22.66961,33.18764,-58.193523,0.0,0.0459,0.0379,0.0199,36.112,0.029,42
8366012,335.7422,-16.49037,42.353947,-54.088135,0.0,0.1433,0.1478,0.0141,39.2314,0.033,42
8466724,3.688525,-56.064457,313.28394,-60.320404,0.0,0.256,0.2542,0.0075,40.5437,0.011,42
8474052,342.2461,-9.291553,58.790844,-56.049168,0.0,0.385,0.5455,0.0655,42.4889,0.034,90
8614569,93.16406,-23.806295,230.69908,-18.734697,0.0,0.2023,0.208,0.0151,40.0521,0.027,42
8626367,334.6875,0.447628,63.527172,-44.11403,0.0,0.2717,0.5777,0.2097,42.6394,0.058,90
8629629,179.47266,-5.079716,279.04175,55.288754,0.0,0.3564,0.2805,1.1366,40.7877,0.021,90
8664713,195.64453,-39.450893,305.27438,23.37018,0.0,0.3105,0.3407,0.0607,41.2759,0.099,90
8684410,134.29688,-11.26298,238.87367,21.480772,0.0,0.1196,0.1213,0.0191,38.7652,0.044,42
8740941,81.38672,-3.583322,206.11873,-20.710732,0.0,0.5337,0.5405,0.0088,42.4644,0.199,90
8764806,35.33203,-24.95302,211.8472,-69.71914,0.0,0.415,0.4916,0.3597,42.217,0.015,90
8848545,278.78485,-42.809296,352.27008,-15.276376,0.0,0.0806,0.0786,0.0088,37.7604,0.065,42
8917917,200.5664,-22.024313,312.3113,40.28533,0.0,0.2033,0.193,0.2971,39.8695,0.096,42
8998750,70.2,-47.945496,254.26466,-41.32119,0.0,0.1872,0.1979,0.0061,39.9306,0.009,90
9033855,57.48047,-20.74238,213.95111,-48.929363,0.0,0.2612,0.3069,0.2472,41.0128,0.055,90
9037865,142.38281,2.238686,231.25122,35.715527,0.0,0.0816,0.3603,0.6369,41.4175,0.082,42
9058890,53.4375,-25.1177,219.15298,-53.668182,0.0,0.3242,0.2941,0.0316,40.9055,0.019,90
9079753,323.4375,-31.213543,15.212772,-47.005775,0.0,0.0905,2.4342,0.7625,46.4775,0.04,42
9112192,305.5078,-4.929937,39.043716,-22.372683,0.0,0.0793,0.0961,0.0792,38.2237,0.055,90
9215549,36.210938,-1.64151,168.1671,-56.0799,0.0,0.2622,0.2659,0.0178,40.6543,0.027,42
9225328,54.492188,-36.609226,238.67696,-53.696613,0.0,0.4905,0.4912,0.0078,42.2147,0.007,90
9248706,136.05469,-12.177298,240.75877,22.340792,0.0,0.2169,0.2391,0.007,40.3918,0.044,90
9492350,280.92856,-50.86816,344.95068,-19.559116,0.0,0.1758,0.0907,0.0436,38.0886,0.055,42
9496023,286.69922,-18.209957,18.205442,-11.484861,0.0,0.3447,0.3363,0.0337,41.2426,0.179,90
9547880,336.6211,-39.450893,1.267743,-57.56797,0.0,0.397,0.3919,0.109,41.6318,0.014,90
9569119,103.3125,-44.99388,254.71053,-18.506878,0.0,0.3681,0.3805,0.0095,41.5565,0.066,90
9621829,313.41797,0.895283,48.85926,-26.4429,0.0,0.6941,0.5996,0.0694,42.7374,0.069,90
9635060,133.24219,0.149208,227.75555,26.828295,0.0,0.4038,0.3962,0.03,41.6601,0.027,90
9727233,108.28125,-30.865255,242.94191,-9.308293,0.0,0.3093,0.3153,0.0073,41.08,0.114,42
9754761,181.05469,-27.11186,290.1532,34.585472,0.0,0.2493,0.3143,0.2422,41.0727,0.083,90
9771564,150.64453,-12.329984,251.31618,33.13241,0.0,0.336,0.2685,0.0393,40.6788,0.064,90
9974082,301.46484,-25.282602,16.75754,-26.839529,0.0,0.2281,0.2698,0.0594,40.6913,0.12,90
9978123,312.57846,-48.336796,351.2185,-39.341652,0.0,0.3792,2.9188,0.6291,46.9544,0.033,42
10068587,170.6836,-5.67919,266.4676,50.80381,0.0,0.3736,2.7327,0.686,46.7818,0.035,90
10115621,315.70312,-34.048595,10.07786,-40.937637,0.0,0.2079,2.4882,1.08,46.5353,0.071,90
10196321,62.8882,-60.2454,271.70218,-42.813087,0.0,0.5114,0.516,0.0309,42.3434,0.015,90
10208103,43.76953,-8.385539,186.08345,-55.27762,0.0,0.4443,0.5479,0.1437,42.5002,0.048,90
10331074,333.10547,-15.713861,41.833714,-51.4573,0.0,0.1382,0.1405,0.0053,39.1102,0.026,42
10365739,348.22266,-30.345182,18.596247,-68.203224,0.0,0.1942,0.5079,0.5373,42.3022,0.017,42
10465511,207.36487,-48.532253,312.7421,13.231193,0.0,0.4277,0.3744,0.0334,41.5151,0.107,90
10669863,335.03906,-10.351558,50.79622,-50.67158,0.0,0.3975,0.3758,0.0152,41.5246,0.041,90
10679480,174.19922,-32.442867,285.15207,27.838814,0.0,0.281,0.3807,0.4235,41.5582,0.05,90
10693628,189.8,-47.945496,300.81204,14.875873,0.0,0.8753,0.9408,0.1509,43.9366,0.112,42
10710732,318.80283,-50.28581,348.13782,-43.200985,0.0,0.3848,0.4722,0.0503,42.1123,0.025,90
10716233,111.97266,-37.544327,250.38025,-9.561128,0.0,0.0838,0.0885,0.0058,38.0322,0.31,42
10777360,18.808594,-20.10551,161.98663,-81.11362,0.0,0.1316,0.1454,0.2757,39.1917,0.013,42
10905347,5.273438,-35.869247,337.50998,-79.13475,0.0,0.4335,0.4138,0.0203,41.7715,0.011,42
10989329,70.24887,-48.72759,255.2993,-41.2311,0.0,0.1873,0.1906,0.0163,39.8397,0.011,90
11007636,168.57422,-7.782714,265.49805,47.903088,0.0,0.2816,0.2572,0.024,40.5727,0.033,90
11039015,71.89453,-28.29155,228.84242,-38.267193,0.0,0.4641,0.4595,0.0085,42.042,0.025,90
11072365,25.488281,-22.993395,195.8235,-77.84356,0.0,0.2549,0.251,0.0148,40.5121,0.01,90
